Timestamp(s),trunk_Accel_X,trunk_Accel_Y,trunk_Accel_Z,trunk_Gyro_X,trunk_Gyro_Y,trunk_Gyro_Z,trunk_MAG_X,trunk_MAG_Y,trunk_MAG_Z,foot_Accel_X,foot_Accel_Y,foot_Accel_Z,foot_Gyro_X,foot_Gyro_Y,foot_Gyro_Z,foot_MAG_X,foot_MAG_Y,foot_MAG_Z,shank_Accel_X,shank_Accel_Y,shank_Accel_Z,shank_Gyro_X,shank_Gyro_Y,shank_Gyro_Z,shank_MAG_X,shank_MAG_Y,shank_MAG_Z,thigh_Accel_X,thigh_Accel_Y,thigh_Accel_Z,thigh_Gyro_X,thigh_Gyro_Y,thigh_Gyro_Z,thigh_MAG_X,thigh_MAG_Y,thigh_MAG_Z,
182.46,-7.77,-0.45,1.51,18.00,20.62,-2.00,45.69,-23.37,19.87,-5.37,0.67,8.44,0.06,10.13,-12.38,49.69,-21.56,-15.38,-7.77,-0.45,1.51,18.31,17.37,-4.19,45.69,-23.37,19.87,-9.06,-0.73,2.05,16.69,70.56,2.56,38.56,-27.87,25.00,
182.49,-8.82,-0.96,1.69,19.31,8.19,-6.00,44.88,-23.37,19.50,-5.01,0.39,8.76,7.12,17.62,-15.44,49.69,-21.56,-15.38,-8.82,-0.96,1.69,18.69,6.81,-5.37,44.88,-23.37,19.50,-8.92,0.11,2.52,52.13,94.31,-1.94,38.56,-27.87,25.00,
182.52,-9.82,0.06,1.57,18.50,5.12,-1.00,44.88,-23.37,19.50,-5.26,1.15,8.71,17.50,40.06,-18.25,49.25,-20.75,-14.56,-10.06,0.16,1.67,19.62,6.37,2.44,46.00,-23.00,18.69,-9.97,-0.56,1.89,87.31,63.81,-15.75,37.56,-28.25,28.50,
182.55,-10.41,-0.23,1.76,16.87,2.62,1.87,46.00,-23.00,18.69,-5.11,1.59,9.06,13.13,68.37,-32.38,49.25,-20.75,-14.56,-9.87,-0.32,2.48,15.50,2.56,-1.87,46.00,-23.00,18.69,-10.69,0.65,2.87,80.19,54.19,-18.62,37.56,-28.25,28.50,
182.58,-9.83,-0.48,2.71,5.12,4.06,-3.56,44.88,-22.56,20.69,-4.81,1.60,9.29,-31.06,124.75,-50.13,52.25,-20.37,-12.69,-11.00,-0.48,2.78,-6.06,2.00,2.12,44.88,-22.56,20.69,-11.51,-0.38,3.40,93.19,42.06,-17.06,35.56,-26.00,32.38,
182.61,-12.33,-1.14,3.07,-12.25,-4.94,10.31,44.88,-22.56,20.69,-3.19,2.30,10.49,-80.87,182.31,-83.25,52.25,-19.56,-9.06,-12.39,-2.53,3.78,6.87,-20.25,22.87,44.88,-22.56,20.69,-12.52,-0.49,10.25,75.50,33.31,-25.81,35.19,-23.06,34.00,
182.64,-12.37,-2.87,3.41,46.44,-9.13,24.56,44.88,-22.56,20.25,-5.04,2.56,13.79,-125.00,307.31,-178.37,52.25,-19.56,-9.06,-12.63,-2.45,2.23,57.38,-1.81,25.62,44.88,-22.56,20.25,-16.51,0.32,7.08,99.50,-39.13,-39.63,35.19,-23.06,34.00,
182.67,-13.60,0.55,-3.37,54.38,8.94,26.75,44.88,-22.56,20.25,-13.19,-6.31,17.33,-94.37,503.06,-189.25,55.56,-15.50,-0.88,-13.88,0.86,-5.68,5.62,5.00,24.62,45.69,-23.37,19.50,-14.77,4.15,-1.51,86.25,-158.00,-30.25,33.69,-21.19,36.25,
182.70,-10.26,-2.18,-6.19,-47.13,-15.75,17.31,45.69,-23.37,19.50,-19.93,6.10,18.24,14.94,632.37,-181.50,55.56,-15.50,-0.88,-10.38,-3.73,-4.51,-47.56,-26.25,12.56,45.69,-23.37,19.50,-18.96,4.77,-4.51,43.88,-201.69,23.75,33.69,-21.19,36.25,
182.73,-11.33,-5.87,-1.70,-33.56,-28.25,9.88,15.00,-45.06,-15.56,-5.69,23.92,17.53,-56.69,377.75,-227.00,54.88,-6.25,20.19,-11.82,-5.95,-0.56,1.75,1.87,13.50,15.00,-45.06,-15.56,-16.64,1.32,-3.01,-111.37,-181.50,41.25,37.19,-16.06,35.00,
182.76,-12.75,-2.02,1.68,45.81,9.13,12.69,15.00,-45.06,-15.56,7.89,11.67,4.10,-40.25,-293.81,77.69,42.38,1.19,42.25,-12.44,-0.66,1.64,59.63,-3.00,7.06,15.00,-45.06,-15.56,-15.55,-2.19,-2.74,-100.25,-162.81,49.06,41.06,-17.06,28.69,
182.79,-11.35,0.89,0.78,59.25,-8.38,-0.44,15.56,-46.50,-16.69,1.52,-0.56,5.93,-57.63,-222.94,149.94,42.38,1.19,42.25,-10.34,1.68,-0.84,27.19,-8.13,-13.56,15.56,-46.50,-16.69,-10.62,-2.86,-2.45,-64.19,-150.06,58.56,41.06,-17.06,28.69,
182.82,-8.91,1.83,-1.49,11.06,-7.06,-16.62,15.56,-46.50,-16.69,-5.25,3.03,9.28,66.75,-282.12,151.19,45.00,-3.37,36.00,-6.96,0.70,-0.29,-4.00,-8.50,-15.69,15.50,-44.56,-15.06,-7.69,-3.31,-3.29,-52.94,-144.94,50.06,44.06,-20.56,21.25,
182.85,-6.38,-0.20,0.80,-9.00,-10.94,-11.63,15.50,-44.56,-15.06,-6.43,-0.55,8.69,41.50,-368.25,129.00,45.00,-3.37,36.00,-5.74,-0.85,1.33,-11.31,-11.06,-10.00,15.50,-44.56,-15.06,-6.27,-1.82,-3.88,-4.50,-115.06,50.19,44.06,-20.56,21.25,
182.89,-5.20,-1.00,1.26,-18.81,-5.62,-7.00,16.25,-44.06,-16.19,-6.81,-1.03,7.68,115.44,-378.87,120.94,49.56,-11.56,25.06,-5.37,-0.92,1.24,-23.81,7.00,-2.87,16.25,-44.06,-16.19,-3.07,0.06,-5.55,-34.31,-90.62,13.13,46.00,-23.87,14.06,
182.92,-6.04,-1.15,1.13,-23.94,12.81,-0.75,16.25,-44.06,-16.19,-11.13,-2.04,12.45,122.81,-346.62,106.75,52.19,-16.37,10.25,-6.47,-1.42,0.91,-22.94,15.19,1.56,16.06,-44.06,-15.88,-3.04,-0.34,-5.65,-116.69,-84.62,-25.00,46.00,-26.50,9.00,
182.95,-7.54,-2.41,0.81,-19.87,19.94,5.25,16.06,-44.06,-15.88,-14.81,-0.88,14.16,142.50,-318.75,67.69,52.19,-16.37,10.25,-8.68,-2.79,1.00,-20.44,17.00,6.06,16.06,-44.06,-15.88,-3.84,-2.24,-4.39,-68.81,-12.19,0.62,46.00,-26.50,9.00,
182.98,-9.01,-2.70,1.18,-25.44,8.69,8.00,16.75,-44.00,-15.88,-22.39,-4.15,11.90,138.94,-254.69,62.44,49.56,-20.06,-3.37,-9.25,-2.56,1.35,-26.12,3.44,8.63,16.75,-44.00,-15.88,-6.28,2.41,-1.29,17.31,31.87,0.88,46.38,-26.06,2.75,
183.01,-9.81,-1.99,1.63,-25.19,-2.44,8.38,16.75,-44.00,-15.88,-29.00,-6.15,11.53,186.56,-195.87,110.06,46.25,-23.37,-16.69,-9.78,-1.83,1.75,-20.62,-7.12,4.69,16.75,-44.00,-15.88,-13.43,1.18,11.32,89.94,66.06,26.00,46.38,-26.50,3.50,
183.04,-10.20,-1.89,1.54,-16.62,-5.94,-0.19,15.69,-45.06,-15.00,-39.26,-13.26,-15.59,77.50,-209.25,139.37,46.25,-23.37,-16.69,-10.20,-1.89,1.54,-19.37,-6.62,-0.88,15.69,-45.06,-15.00,-11.20,2.77,22.58,-78.31,-7.06,48.88,46.38,-26.50,3.50,
183.07,-10.13,-3.18,1.80,-16.31,-1.81,0.75,15.69,-45.06,-15.00,-4.17,-12.23,-22.50,39.63,-105.87,104.50,36.75,-30.69,-20.75,-10.27,-3.56,2.05,-16.31,-1.81,0.75,17.37,-46.19,-15.50,-9.88,-5.61,8.24,-85.75,16.12,-7.00,45.25,-27.06,5.87,
183.10,-11.82,-4.03,2.91,18.87,-8.19,-8.13,17.37,-46.19,-15.50,-31.20,0.23,12.08,-114.56,325.31,14.88,36.75,-30.69,-20.75,-13.63,-2.86,3.97,25.25,-27.56,-18.62,17.37,-46.19,-15.50,0.99,3.70,-3.73,-47.38,-10.88,48.63,45.25,-27.06,5.87,
183.13,-13.32,-0.83,4.61,24.87,-49.00,-29.62,17.37,-46.19,-15.50,11.92,-12.89,16.58,-117.31,204.75,16.94,29.87,-34.75,-22.56,-11.28,0.77,4.45,17.75,-59.94,-37.44,16.37,-45.00,-15.38,-8.09,5.40,-5.04,-165.81,146.62,10.69,44.56,-29.00,3.06,
183.16,-10.31,0.74,3.09,-25.75,-8.75,-30.75,16.37,-45.00,-15.38,9.34,11.80,5.51,-193.62,204.81,-153.50,32.50,-33.38,-19.25,-10.53,0.23,1.99,-39.19,13.50,-29.25,16.37,-45.00,-15.38,-22.02,-9.85,18.55,-120.94,-41.63,11.56,43.50,-30.50,2.25,
183.19,-11.34,-2.48,-3.39,-48.56,32.50,-28.81,17.19,-43.25,-16.75,-15.96,-18.30,19.02,-92.44,64.00,-75.00,32.50,-33.38,-19.25,-11.46,-2.58,-5.23,-23.87,31.00,-23.12,17.19,-43.25,-16.75,0.64,-2.88,-22.01,94.75,-53.63,19.44,43.50,-30.50,2.25,
183.22,-11.04,-0.48,-7.16,2.06,8.38,-22.75,17.19,-43.25,-16.75,-10.15,2.07,8.89,-24.81,39.69,-44.81,39.19,-27.87,-16.87,-11.56,1.43,-4.15,27.12,-35.31,-16.69,18.37,-44.19,-16.69,-15.59,8.45,-7.32,81.25,126.25,6.19,42.88,-30.75,-1.19,
183.25,-12.20,1.71,1.20,10.69,-32.88,-10.94,18.37,-44.19,-16.69,-5.95,-0.33,8.57,-4.75,11.75,-17.94,39.19,-27.87,-16.87,-12.32,0.81,2.70,-6.75,-17.81,-9.00,18.37,-44.19,-16.69,-10.69,1.58,-2.18,19.19,73.56,4.25,42.88,-30.75,-1.19,
183.28,-11.97,-1.02,4.00,-47.88,3.87,-10.44,19.00,-42.25,-17.00,-5.17,0.36,8.43,-0.69,5.06,-8.06,43.25,-25.69,-16.06,-10.82,-2.57,1.85,-55.38,8.75,-9.38,19.00,-42.25,-17.00,-9.98,3.32,-0.59,12.75,121.12,0.19,42.19,-30.87,4.25,
183.32,-10.50,-3.53,-1.07,-33.44,2.31,0.88,19.00,-42.25,-17.00,-5.64,0.74,8.17,-5.06,10.69,-9.25,41.88,-25.00,-15.69,-10.22,-3.49,-1.23,-18.62,-4.56,7.56,18.56,-43.75,-17.25,-9.87,0.68,-0.80,-16.31,112.00,4.00,42.50,-32.25,6.25,
183.35,-7.62,-2.73,-0.98,7.06,-14.94,15.13,18.56,-43.75,-17.25,-5.47,0.46,8.06,-0.56,9.75,-7.87,41.88,-25.00,-15.69,-6.13,-1.69,-0.09,22.31,-11.25,13.56,18.56,-43.75,-17.25,-8.49,-1.11,-0.66,45.94,100.56,11.56,42.50,-32.25,6.25,
183.38,-5.72,-1.29,0.36,22.12,-9.25,10.19,17.69,-43.19,-17.87,-5.48,1.12,7.95,2.25,11.13,-6.75,41.88,-24.56,-16.19,-4.95,-0.80,1.30,11.69,3.12,2.81,17.69,-43.19,-17.87,-9.05,-0.05,-0.29,52.25,93.75,-4.56,39.56,-33.00,9.38,
183.41,-4.57,-0.52,1.56,0.81,18.62,3.25,17.69,-43.19,-17.87,-5.56,0.37,8.06,10.13,7.12,-7.37,42.19,-24.19,-15.00,-5.20,-0.43,1.31,-2.44,24.94,5.50,17.69,-43.19,-17.87,-8.58,-0.84,1.88,75.19,90.44,-2.44,39.50,-32.00,14.06,
183.44,-6.64,-0.30,0.63,0.50,29.44,7.37,18.25,-42.75,-18.75,-5.32,0.84,8.06,6.12,9.63,-8.56,42.19,-24.19,-15.00,-6.64,-0.30,0.63,4.44,28.87,7.06,18.25,-42.75,-18.75,-9.06,0.46,1.94,64.50,86.37,-5.75,39.50,-32.00,14.06,
183.47,-7.60,-0.74,0.23,9.38,26.69,3.94,18.25,-42.75,-18.75,-5.45,0.61,7.83,9.63,9.25,-11.56,42.88,-23.87,-15.00,-7.84,-0.97,0.48,11.38,22.87,1.50,17.87,-43.19,-16.56,-8.71,0.62,1.50,42.38,75.69,-0.44,38.38,-29.75,19.25,
183.50,-8.19,-1.42,1.40,18.62,18.00,-3.31,17.87,-43.19,-16.56,-5.55,0.22,8.43,8.00,19.12,-13.19,42.88,-23.87,-15.00,-8.69,-1.39,1.35,21.00,15.94,-4.00,17.87,-43.19,-16.56,-9.06,-0.44,1.47,32.56,64.87,0.44,38.38,-29.75,19.25,
183.53,-9.58,-0.65,1.18,14.69,8.38,-0.19,19.00,-44.06,-16.00,-5.35,1.46,8.57,13.50,32.88,-16.50,43.69,-23.87,-14.69,-9.97,-0.33,1.36,11.19,2.62,3.12,19.00,-44.06,-16.00,-9.80,-0.15,2.50,81.50,80.69,-8.44,37.38,-29.75,23.19,
183.56,-10.63,-0.23,1.68,15.88,1.69,7.87,19.00,-44.06,-16.00,-5.27,1.73,8.76,13.88,52.44,-28.87,42.88,-23.87,-12.56,-10.81,-0.47,1.68,15.75,0.75,6.44,19.00,-44.06,-16.00,-9.90,0.41,2.37,85.94,51.94,-14.56,35.88,-29.06,25.06,
183.59,-10.60,-0.58,1.84,16.94,-6.56,-0.81,17.06,-43.50,-15.56,-5.33,0.77,8.94,-19.25,101.81,-46.31,42.88,-23.87,-12.56,-10.26,-0.67,2.60,18.81,-9.50,-2.19,17.06,-43.50,-15.56,-10.83,0.26,1.47,91.31,39.56,-19.37,35.88,-29.06,25.06,
183.62,-10.84,-0.85,3.47,15.50,-7.44,7.62,17.06,-43.50,-15.56,-5.00,2.02,9.23,-60.81,144.12,-62.56,43.69,-22.25,-11.38,-11.99,-1.49,4.17,12.75,-10.94,15.75,18.25,-43.06,-15.69,-11.94,-1.78,7.42,82.50,41.88,-22.37,34.38,-26.19,28.69,
183.65,-11.86,-1.96,4.66,22.44,-19.12,23.81,18.25,-43.06,-15.69,-3.47,3.27,10.74,-103.31,215.69,-122.50,43.69,-22.25,-11.38,-11.29,-2.34,4.73,39.19,-20.25,21.31,18.25,-43.06,-15.69,-12.11,-2.27,7.98,88.94,12.44,-31.87,34.38,-26.19,28.69,
183.68,-10.81,-1.51,1.25,65.00,-8.50,19.06,18.37,-42.88,-15.19,-9.14,-0.84,13.72,-107.25,358.44,-191.44,46.56,-20.06,-5.56,-11.19,-1.01,-0.66,66.19,0.13,22.06,18.37,-42.88,-15.19,-15.03,3.60,3.19,135.94,-61.00,-50.63,32.50,-23.56,30.69,
183.71,-13.32,0.32,-6.26,25.25,12.94,29.19,18.37,-42.88,-15.19,-13.62,-0.53,20.31,-18.37,529.94,-152.44,48.50,-14.06,3.75,-12.82,-0.06,-6.61,-6.44,8.94,33.94,18.37,-42.88,-15.19,-14.74,6.55,-0.69,104.50,-130.31,-37.25,32.50,-23.56,30.69,
183.74,-11.06,-2.23,-5.73,-32.63,2.56,36.88,16.75,-43.38,-14.56,-17.79,8.72,24.72,3.87,600.44,-184.37,48.50,-14.06,3.75,-10.80,-3.39,-4.91,-41.50,-28.37,27.75,16.75,-43.38,-14.56,-17.51,5.16,-4.14,52.63,-189.69,19.37,33.69,-20.25,33.50,
183.77,-10.51,-5.46,-0.78,-16.44,-37.00,3.81,16.75,-43.38,-14.56,-32.73,19.20,35.94,-38.69,207.12,-125.75,46.38,-7.06,24.06,-10.95,-4.32,0.31,3.50,-17.56,-2.50,16.50,-44.00,-14.19,-16.53,0.72,-2.90,-102.69,-172.00,54.38,38.00,-16.25,30.00,
183.80,-11.39,-2.73,1.08,42.19,14.31,0.13,16.50,-44.00,-14.19,5.72,4.39,2.57,-47.88,-338.37,135.37,46.38,-7.06,24.06,-12.06,0.13,1.70,58.69,18.37,4.56,16.50,-44.00,-14.19,-15.42,-2.29,-3.41,-86.87,-149.56,53.63,38.00,-16.25,30.00,
183.83,-12.34,1.65,1.52,62.88,1.37,3.75,16.87,-43.19,-15.69,-0.92,-1.65,6.79,-57.44,-227.31,156.87,37.25,-2.25,36.56,-10.10,1.92,0.49,50.13,-9.56,-1.69,16.87,-43.19,-15.69,-9.73,-2.58,-3.03,-67.06,-148.12,63.50,43.00,-20.19,22.50,
183.87,-7.79,1.53,-0.65,-9.63,-9.19,-11.63,16.87,-43.19,-15.69,-5.45,0.34,7.21,42.63,-343.81,125.75,41.00,-9.25,27.50,-6.44,0.94,-0.80,-25.37,-5.44,-11.00,17.69,-41.19,-13.50,-8.06,-2.94,-3.65,-74.37,-126.37,62.06,43.38,-23.69,15.38,
183.90,-6.00,0.06,-0.28,-38.06,-2.50,-9.31,17.69,-41.19,-13.50,-5.60,-1.81,6.39,69.87,-372.12,109.06,41.00,-9.25,27.50,-6.04,-0.92,1.29,-50.13,-2.37,-4.31,17.69,-41.19,-13.50,-5.11,-0.79,-4.31,-58.94,-112.19,48.56,43.38,-23.69,15.38,
183.93,-5.74,-1.19,1.62,-43.88,-2.69,0.88,16.37,-40.50,-12.56,-9.63,-1.22,10.53,122.25,-340.87,101.31,45.00,-12.56,19.00,-5.74,-1.19,1.62,-37.31,0.06,2.69,16.37,-40.50,-12.56,-3.59,-1.11,-4.63,-59.50,-112.37,7.69,43.00,-26.56,9.88,
183.96,-6.47,-2.07,1.47,-21.94,10.31,3.44,16.37,-40.50,-12.56,-11.76,-1.57,12.71,124.31,-331.81,76.50,52.38,-14.88,2.25,-7.55,-2.53,1.32,-18.25,14.44,3.37,16.37,-40.50,-12.56,-4.41,-2.26,-3.75,-86.00,-90.00,-18.00,43.19,-27.25,3.56,
183.99,-8.63,-2.65,0.93,-20.81,21.69,5.56,17.50,-40.50,-13.56,-14.11,-0.34,13.33,139.00,-299.06,54.44,52.38,-14.88,2.25,-9.05,-2.53,0.79,-25.94,20.56,8.06,17.50,-40.50,-13.56,-4.64,-1.49,-3.24,12.44,6.56,5.69,43.19,-27.25,3.56,
184.02,-9.94,-1.94,1.41,-32.94,11.50,11.31,17.50,-40.50,-13.56,-19.58,-4.11,12.86,121.56,-219.19,72.19,42.50,-23.37,-13.88,-9.94,-1.94,1.41,-31.62,4.94,12.31,16.87,-40.38,-14.69,-5.76,1.06,-2.26,19.69,48.19,7.44,43.06,-26.56,0.37,
184.05,-9.77,-1.74,2.25,-23.87,-8.69,10.38,16.87,-40.38,-14.69,-24.07,-3.01,8.82,145.25,-168.44,104.06,42.50,-23.37,-13.88,-9.48,-1.65,2.33,-21.19,-13.38,7.56,16.87,-40.38,-14.69,-11.19,2.05,5.46,12.38,65.25,33.50,43.06,-26.56,0.37,
184.08,-9.31,-1.70,2.29,-20.31,-11.44,1.62,15.75,-41.56,-15.06,-39.26,-12.10,-8.26,36.00,-157.50,132.81,31.00,-28.06,-14.56,-9.14,-2.15,1.90,-19.06,-6.69,1.50,15.75,-41.56,-15.06,-13.32,2.26,31.01,-148.44,-39.13,35.75,42.75,-26.87,2.00,
184.12,-9.49,-3.35,2.41,-15.50,9.06,6.31,15.75,-41.56,-15.06,3.94,-4.89,-30.11,-29.00,-81.31,104.25,26.00,-30.69,-11.06,-10.68,-3.20,2.89,-10.63,12.88,7.81,15.75,-41.56,-15.06,-10.10,-4.27,9.20,-73.50,-27.81,-7.69,40.38,-29.06,2.25,
184.15,-14.19,-2.24,3.59,17.00,-8.94,-3.81,16.06,-41.25,-15.38,-25.83,-4.02,17.50,-153.12,320.06,-41.25,26.00,-30.69,-11.06,-14.30,-0.26,3.78,23.37,-32.63,-13.31,16.06,-41.25,-15.38,-2.47,2.87,-7.01,-7.75,43.56,57.88,40.38,-29.06,2.25,
184.18,-12.49,1.23,3.80,-2.87,-52.88,-27.62,16.06,-41.25,-15.38,-6.70,-19.23,17.29,-46.25,241.50,-21.00,23.25,-30.87,-13.69,-12.09,0.59,2.89,-22.62,-45.63,-29.56,16.00,-42.56,-14.56,-35.36,-7.30,9.93,-154.81,110.87,-26.50,40.69,-28.75,-1.19,
184.21,-12.99,-1.43,1.85,-44.25,-11.44,-29.56,16.00,-42.56,-14.56,2.51,-10.24,11.81,-104.69,44.31,-55.31,23.25,-30.87,-13.69,-12.75,-3.81,-1.01,-44.06,4.44,-32.06,16.00,-42.56,-14.56,3.31,-5.59,-15.84,-144.94,-150.37,77.12,40.69,-28.75,-1.19,
184.24,-9.97,-2.86,-4.44,-9.81,4.00,-30.94,17.06,-41.75,-15.25,-6.27,-2.44,9.40,-19.75,39.19,-28.50,27.00,-28.06,-8.56,-9.48,-2.19,-6.19,19.06,-18.81,-17.00,17.06,-41.75,-15.25,-11.20,7.46,0.54,173.37,119.56,12.00,41.50,-29.50,0.37,
184.27,-10.43,2.15,-2.82,4.06,-29.81,-5.87,17.06,-41.75,-15.25,-6.42,0.96,8.72,-7.87,5.81,-12.69,28.00,-25.56,-6.69,-10.43,2.15,-2.82,-0.13,-19.94,-6.81,17.87,-41.38,-15.69,-12.27,4.69,-1.25,10.88,70.75,4.06,40.00,-31.25,-2.69,
184.30,-11.05,1.53,2.89,-3.37,-4.56,-9.56,17.87,-41.38,-15.69,-4.82,0.64,8.26,-0.94,-5.37,-4.50,28.00,-25.56,-6.69,-10.89,-0.40,3.28,-26.50,16.12,-11.13,17.87,-41.38,-15.69,-9.15,1.75,-0.03,-31.62,88.69,15.25,40.00,-31.25,-2.69,
184.34,-10.01,-2.82,-0.36,-34.44,15.31,-3.62,18.37,-41.06,-15.88,-5.20,0.68,8.29,-7.31,8.44,-5.62,29.50,-26.25,-7.19,-9.97,-3.12,-1.19,-24.06,12.06,3.19,18.37,-41.06,-15.88,-10.05,1.58,0.08,-31.37,79.81,7.12,38.19,-30.87,0.75,
184.37,-9.91,-2.88,-1.76,5.37,5.94,15.81,18.37,-41.06,-15.88,-5.13,0.75,8.40,-3.87,13.50,-4.50,30.19,-25.06,-6.75,-9.61,-2.59,-1.26,12.13,0.25,17.56,18.37,-41.06,-15.88,-9.58,-1.53,1.31,29.19,90.50,9.06,38.19,-30.56,4.25,
184.40,-7.80,-1.79,0.92,18.81,-10.88,6.81,18.75,-40.38,-15.88,-5.32,0.61,8.22,0.13,20.12,-6.00,30.19,-25.06,-6.75,-7.31,-1.62,1.41,20.62,-11.38,3.56,18.75,-40.38,-15.88,-9.18,-0.72,0.98,67.06,81.25,6.56,38.19,-30.56,4.25,
184.43,-5.58,-1.21,1.73,21.44,-1.75,2.19,18.25,-41.50,-15.75,-5.43,0.81,8.05,6.37,21.44,-7.94,28.25,-24.00,-6.87,-5.68,-1.13,1.54,22.06,6.69,2.44,18.25,-41.50,-15.75,-9.11,1.22,1.87,55.13,67.31,-4.31,37.75,-31.25,7.37,
184.47,-6.83,-0.70,0.84,28.50,17.06,1.69,18.25,-41.50,-15.75,-5.57,0.56,8.09,8.75,22.12,-7.69,29.50,-25.06,-7.00,-7.24,-0.42,0.70,33.44,18.37,0.69,18.25,-41.50,-15.75,-9.04,0.06,1.79,64.31,67.75,2.62,36.00,-30.56,10.56,
184.50,-8.02,0.03,0.30,39.63,19.37,-2.75,18.25,-40.88,-14.69,-5.30,1.06,8.39,9.56,28.50,-8.81,29.50,-25.06,-7.00,-8.22,0.05,0.40,35.25,19.12,-5.19,18.25,-40.88,-14.69,-9.44,0.79,1.59,36.38,52.19,0.44,36.00,-30.56,10.56,
184.53,-8.55,-0.16,0.96,24.25,13.69,-10.63,17.87,-40.06,-13.19,-5.92,0.54,7.91,9.69,17.94,-10.31,29.50,-23.56,-6.19,-8.79,-0.55,1.74,20.06,4.00,-14.06,17.87,-40.06,-13.19,-9.03,-0.69,1.02,44.81,48.88,0.88,35.69,-29.87,15.25,
184.57,-8.98,-0.47,1.88,22.94,-2.69,-13.81,17.87,-40.06,-13.19,-5.70,0.32,8.24,14.63,10.25,-10.38,29.50,-25.06,-6.19,-9.15,-0.25,1.82,26.37,-4.87,-13.56,17.87,-40.06,-13.19,-8.89,-0.08,1.27,69.56,49.44,-4.94,33.75,-29.19,18.06,
184.60,-9.25,0.12,1.98,27.31,-2.62,-12.94,17.56,-40.06,-13.38,-5.33,1.05,8.48,18.25,20.06,-13.19,29.50,-25.06,-6.19,-9.32,0.10,2.19,23.25,1.87,-10.56,17.56,-40.06,-13.38,-9.89,1.34,0.52,76.44,49.19,-10.06,33.75,-29.19,18.06,
184.63,-10.01,-0.81,1.47,16.62,0.56,-8.13,18.37,-39.75,-11.56,-5.81,1.51,8.29,23.25,43.50,-26.44,29.75,-24.00,-3.75,-10.19,-0.88,1.03,13.56,-0.44,-7.75,18.37,-39.75,-11.56,-9.43,0.00,1.23,59.19,41.19,-12.81,32.38,-28.87,19.69,
184.67,-10.53,-0.78,0.79,9.75,-7.44,-7.50,18.37,-39.75,-11.56,-5.49,0.56,8.70,4.25,73.31,-38.50,29.87,-24.25,-2.56,-10.85,-0.96,1.68,9.69,-11.56,-5.75,18.37,-39.75,-11.56,-9.98,1.22,1.75,69.37,43.94,-15.06,32.38,-28.87,19.69,
184.70,-11.11,-1.48,2.77,5.87,-18.56,2.69,17.87,-38.19,-11.56,-5.43,1.85,8.85,-19.56,122.69,-48.81,29.87,-24.25,-2.56,-10.75,-2.33,3.42,1.12,-23.75,7.69,17.87,-38.19,-11.56,-10.86,0.08,4.51,73.06,28.94,-25.25,33.06,-27.37,23.19,
184.73,-10.88,-2.39,3.09,9.56,-12.13,14.44,17.87,-38.19,-11.56,-3.96,3.38,11.38,-78.19,179.81,-84.50,31.69,-23.19,-1.00,-11.10,-2.15,2.09,21.37,-1.44,17.12,18.25,-37.56,-11.19,-14.08,0.12,7.62,44.81,-28.75,-25.81,32.38,-25.56,25.56,
184.76,-12.48,-1.57,-2.01,50.69,14.25,19.00,18.25,-37.56,-11.19,-8.43,-2.28,13.37,-66.12,363.50,-156.37,33.56,-21.37,3.25,-13.03,-1.75,-3.38,46.19,17.44,18.19,18.25,-37.56,-11.19,-15.52,2.16,2.21,57.81,-91.25,-30.62,32.38,-25.56,25.56,
184.79,-13.41,-1.44,-4.90,29.56,16.75,19.12,19.06,-37.38,-9.88,-18.11,2.88,18.91,42.88,478.19,-102.06,33.56,-21.37,3.25,-12.87,-1.61,-4.86,7.25,15.25,21.69,19.06,-37.38,-9.88,-16.94,4.76,-6.28,33.00,-143.37,-10.06,32.38,-24.06,27.56,
184.82,-11.33,-3.20,-4.44,-13.19,7.56,25.25,19.06,-37.38,-9.88,15.07,-1.38,8.42,-5.62,343.06,-156.06,33.56,-17.00,13.38,-10.89,-3.52,-2.09,-8.25,-16.19,16.31,19.00,-36.38,-8.69,-14.26,2.14,-3.59,-73.94,-140.12,12.25,34.19,-21.06,26.00,
184.86,-11.47,-0.92,0.43,-3.37,-10.00,1.87,19.00,-36.38,-8.69,7.83,10.65,5.85,26.94,-115.44,-82.69,33.56,-17.00,13.38,-11.54,-0.03,0.65,-2.75,0.25,-1.81,19.00,-36.38,-8.69,-13.40,-2.55,-4.78,-91.56,-102.12,19.25,34.19,-21.06,26.00,
184.89,-10.20,0.91,0.15,7.06,7.37,-4.06,18.50,-37.00,-8.00,2.15,4.96,3.90,-9.31,-179.69,12.75,30.75,-12.50,25.00,-9.59,0.69,-0.52,13.75,7.31,-4.81,18.50,-37.00,-8.00,-9.22,-3.44,-3.60,-68.00,-113.44,16.19,38.88,-22.25,20.50,
184.92,-7.64,-0.66,-1.78,11.31,4.87,-5.87,18.50,-37.00,-8.00,-6.25,3.32,7.95,12.50,-197.75,149.56,33.75,-9.25,23.87,-7.44,-1.10,-1.55,4.50,8.56,-7.69,18.50,-37.00,-8.00,-8.29,-1.71,-3.96,-50.38,-100.37,17.06,38.88,-24.37,16.19,
