Timestamp(s),trunk_Accel_X,trunk_Accel_Y,trunk_Accel_Z,trunk_Gyro_X,trunk_Gyro_Y,trunk_Gyro_Z,trunk_MAG_X,trunk_MAG_Y,trunk_MAG_Z,foot_Accel_X,foot_Accel_Y,foot_Accel_Z,foot_Gyro_X,foot_Gyro_Y,foot_Gyro_Z,foot_MAG_X,foot_MAG_Y,foot_MAG_Z,shank_Accel_X,shank_Accel_Y,shank_Accel_Z,shank_Gyro_X,shank_Gyro_Y,shank_Gyro_Z,shank_MAG_X,shank_MAG_Y,shank_MAG_Z,thigh_Accel_X,thigh_Accel_Y,thigh_Accel_Z,thigh_Gyro_X,thigh_Gyro_Y,thigh_Gyro_Z,thigh_MAG_X,thigh_MAG_Y,thigh_MAG_Z,Label
130.83,-11.68,-3.32,-0.98,18.37,-3.31,0.88,25.00,11.19,7.75,-39.26,-34.47,15.99,-181.62,114.94,-7.87,46.69,-7.69,-21.69,-12.11,-3.01,-1.42,13.06,-2.19,-0.25,25.00,11.19,7.75,-10.95,-1.04,11.04,-3.00,107.06,29.50,29.06,12.38,-23.87,stairascent
130.86,-12.20,-1.92,-2.08,2.06,2.00,-1.56,25.00,11.19,7.75,8.83,-10.74,17.83,-34.44,-74.19,-8.81,44.75,-8.75,-21.69,-11.88,-2.25,-2.37,-1.81,1.87,0.94,25.00,11.19,7.75,-18.94,-0.96,9.01,4.25,102.37,46.38,31.00,10.56,-21.50,stairascent
130.89,-11.99,-2.45,-2.58,-7.31,28.31,9.75,25.75,11.75,7.00,-5.91,8.68,6.04,25.25,63.31,-16.87,44.50,-7.25,-20.06,-15.42,-4.54,-4.45,-7.12,35.38,10.50,25.75,11.75,7.00,-4.39,-1.86,0.24,-9.75,70.31,27.75,31.00,10.56,-21.50,stairascent
130.92,-14.82,-1.54,-6.87,-5.31,11.44,11.13,25.75,11.75,7.00,-6.81,-2.57,7.69,-21.12,-19.12,-2.44,44.50,-7.25,-20.06,-12.94,-0.06,-6.87,-10.50,-6.69,17.94,27.25,11.50,7.06,-10.71,0.96,4.54,48.19,116.87,34.31,34.25,9.56,-19.06,stairascent
130.95,-11.04,0.99,-6.30,-51.38,-20.12,36.31,27.25,11.50,7.06,-4.45,0.46,8.87,-1.12,-22.62,4.37,44.50,-7.25,-20.19,-7.35,1.76,-2.74,-75.37,-16.56,39.75,27.25,11.50,7.06,-13.68,-1.81,4.22,1.81,138.12,22.94,36.00,7.37,-17.50,stairascent
130.98,-6.95,1.01,-1.26,-83.69,1.25,29.50,28.75,11.06,7.06,-5.37,0.16,8.44,1.56,1.87,2.19,44.50,-7.25,-20.19,-8.09,-0.13,-1.10,-73.87,7.44,22.19,28.75,11.06,7.06,-8.72,0.08,3.39,7.62,105.25,9.63,36.00,7.37,-17.50,stairascent
131.01,-9.62,-1.00,-1.61,-54.13,8.00,14.75,28.75,11.06,7.06,-5.43,-0.01,8.44,2.19,3.31,0.69,44.50,-7.69,-19.25,-10.02,-1.08,-1.97,-44.56,2.00,14.63,28.75,11.06,7.06,-9.89,1.90,2.54,17.31,99.06,-9.13,40.00,6.25,-12.00,stairascent
131.04,-9.81,-0.94,-2.03,-34.13,-7.12,18.06,28.37,10.25,7.87,-5.51,0.70,8.10,-1.06,2.69,0.50,44.06,-7.25,-19.69,-9.44,-0.82,-1.89,-32.50,-6.62,19.25,28.37,10.25,7.87,-9.61,0.49,2.12,3.00,108.44,7.94,40.00,6.25,-12.00,stairascent
131.07,-8.48,-0.34,-1.53,-39.31,-3.94,20.75,28.37,10.25,7.87,-4.97,0.66,8.34,0.94,7.25,-1.75,44.06,-7.25,-19.69,-8.21,-0.35,-1.43,-41.13,-5.50,21.87,29.75,9.56,8.25,-9.69,-1.04,1.94,26.12,119.69,3.69,40.75,6.56,-8.00,stairascent
131.10,-7.85,-0.34,-1.43,-38.06,-8.69,20.56,29.75,9.56,8.25,-5.64,0.00,8.16,4.37,8.25,-2.31,44.50,-7.00,-20.56,-7.21,-0.67,-1.83,-34.06,-6.87,19.50,29.75,9.56,8.25,-8.86,-0.81,1.24,30.50,102.19,-1.37,40.00,6.37,-5.19,stairascent
131.13,-6.79,-0.79,-1.91,-25.94,-0.06,18.94,30.56,9.69,8.56,-5.32,0.44,8.10,5.87,7.44,-1.50,44.50,-7.00,-20.56,-6.56,-0.91,-1.79,-25.12,0.19,18.75,30.56,9.69,8.56,-8.72,1.07,1.23,64.44,95.00,-5.31,40.00,6.37,-5.19,stairascent
131.16,-6.42,-0.88,-1.24,-30.81,0.25,16.31,30.56,9.69,8.56,-5.45,0.24,8.08,4.19,7.87,-2.44,45.56,-7.69,-20.19,-6.36,-0.80,-0.77,-33.69,-0.19,14.31,30.56,9.69,8.56,-8.64,1.64,2.10,61.63,92.44,-8.69,41.75,5.69,-1.37,stairascent
131.20,-6.44,-0.69,-0.55,-39.06,4.06,9.69,31.19,9.00,8.19,-5.69,0.04,7.75,2.62,8.75,-2.75,45.56,-8.38,-21.00,-6.65,-0.47,-0.76,-40.81,5.44,7.37,31.19,9.00,8.19,-9.21,0.52,2.18,39.94,89.75,-9.75,41.75,5.69,-1.37,stairascent
131.23,-7.10,-0.46,-1.09,-33.06,9.88,5.44,31.19,9.00,8.19,-5.31,0.97,7.92,2.25,6.37,-4.56,45.56,-8.38,-21.00,-7.18,-0.13,-1.40,-26.00,11.38,5.81,31.19,8.00,10.19,-9.76,0.58,3.04,72.19,80.00,-8.44,41.75,6.69,1.75,stairascent
131.26,-7.92,0.48,-1.57,-21.87,14.56,7.19,31.19,8.00,10.19,-5.49,0.79,8.06,5.00,10.13,-10.19,44.50,-7.00,-20.56,-9.32,0.68,-1.51,-23.50,19.00,6.75,31.19,8.00,10.19,-9.54,-0.21,1.94,74.25,66.56,-16.50,41.19,7.50,3.25,stairascent
131.29,-9.81,0.69,-1.50,-22.69,19.19,7.56,31.50,7.75,9.75,-5.13,0.61,8.83,10.13,22.50,-10.69,44.50,-7.00,-20.56,-10.25,0.63,-1.50,-21.12,17.00,6.44,31.50,7.75,9.75,-10.79,0.80,1.76,84.25,74.81,-17.62,41.19,7.50,3.25,stairascent
131.32,-11.40,0.42,-1.74,-15.31,8.56,0.13,31.50,7.75,9.75,-5.74,0.54,7.89,26.06,8.63,-9.75,45.56,-7.25,-19.00,-11.46,0.59,-2.01,-15.94,4.69,-3.31,32.00,8.25,10.88,-11.34,1.24,1.35,47.69,59.00,-19.56,41.50,7.50,7.56,stairascent
131.35,-11.06,0.01,-2.08,-11.81,-3.31,-8.94,32.00,8.25,10.88,-5.20,0.97,8.98,32.81,10.38,-9.94,45.56,-8.00,-18.19,-10.82,-0.03,-2.05,-5.12,-5.81,-10.44,32.00,8.25,10.88,-14.26,-0.17,3.98,2.37,51.00,-26.69,39.69,8.88,9.19,stairascent
131.38,-10.59,-0.32,-2.14,3.69,-3.25,-10.31,32.25,7.37,10.69,-4.65,-0.07,10.70,46.19,58.81,-17.44,45.56,-8.00,-18.19,-11.10,0.82,-2.49,19.75,15.81,-8.88,32.25,7.37,10.69,-16.02,-0.88,8.34,-13.25,-9.94,-17.87,39.69,8.88,9.19,stairascent
131.42,-14.55,1.69,-5.22,36.13,51.19,-3.31,32.25,7.37,10.69,-2.59,2.38,11.44,-50.31,154.44,-56.50,46.25,-8.00,-17.00,-15.41,0.77,-7.68,29.44,24.87,-1.75,33.19,8.56,11.38,-18.03,-3.18,6.15,27.37,-44.13,-12.00,40.75,10.00,9.88,stairascent
131.45,-14.49,-0.15,-8.25,16.12,-14.56,-18.31,33.19,8.56,11.38,-13.45,-3.16,19.01,-90.94,282.75,-99.94,48.06,-7.00,-13.75,-10.48,-0.77,-7.13,32.81,-26.37,-27.06,33.19,8.56,11.38,-16.63,-3.87,11.88,-26.25,-183.75,-36.56,42.19,10.00,8.25,stairascent
131.48,-7.23,-1.33,-3.13,69.69,-15.06,-24.00,32.88,9.50,10.50,-37.89,3.05,17.17,-9.19,388.00,-51.94,48.06,-7.00,-13.75,-6.19,-1.60,-0.32,71.06,2.19,-16.31,32.88,9.50,10.50,-13.38,1.92,0.56,68.00,-148.81,22.12,42.19,10.00,8.25,stairascent
131.51,-8.39,-1.36,-0.78,42.81,27.50,-7.37,32.88,9.50,10.50,-31.56,3.16,14.51,-84.12,379.87,-55.13,49.56,-1.75,-1.69,-10.66,-1.16,-3.06,28.19,29.19,-9.94,32.88,9.50,10.50,-16.51,6.66,0.23,42.69,-175.19,36.69,45.19,11.06,2.25,stairascent
131.55,-11.16,-1.21,-4.42,7.69,12.31,-20.81,32.88,11.25,9.19,-13.81,-5.91,9.03,-33.63,23.44,-49.75,53.38,3.75,13.19,-10.56,-1.49,-3.70,9.00,4.87,-24.19,32.88,11.25,9.19,-10.19,3.31,-2.41,-25.87,-182.25,27.75,45.19,11.06,2.25,stairascent
131.57,-10.01,-2.07,-2.14,24.81,2.31,-22.56,32.88,11.25,9.19,-9.41,1.55,10.32,39.69,35.19,-81.87,53.38,3.75,13.19,-9.60,-2.16,-1.51,28.69,-4.81,-22.50,32.50,12.06,8.38,-10.34,1.80,-2.56,-136.94,-151.62,1.00,45.38,10.00,-5.50,stairascent
131.60,-8.09,-1.69,-0.89,30.75,-18.12,-21.25,32.50,12.06,8.38,-3.23,7.10,10.97,-34.38,-60.63,-59.69,56.00,7.50,10.06,-7.87,-1.42,-0.97,30.69,-18.37,-19.75,32.50,12.06,8.38,-10.72,0.73,2.32,-170.81,-193.44,11.19,44.00,8.88,-14.69,stairascent
131.63,-7.22,-0.99,-1.36,23.06,-17.12,-18.75,32.75,12.75,7.19,4.94,4.04,6.36,-37.56,-123.00,8.63,56.00,7.50,10.06,-7.10,-1.07,-1.48,18.44,-14.13,-19.00,32.75,12.75,7.19,-8.17,-2.12,1.90,-130.81,-160.94,30.12,44.00,8.88,-14.69,stairascent
131.66,-6.31,-1.32,-1.60,14.69,-8.06,-20.50,32.75,12.75,7.19,4.91,5.09,5.99,4.25,-134.44,41.44,54.06,8.69,3.37,-6.23,-1.40,-1.55,15.19,-6.00,-20.81,32.75,12.75,7.19,-5.30,-2.96,0.45,-34.75,-162.75,13.56,41.19,12.00,-22.37,stairascent
131.70,-6.48,-1.54,-1.30,23.19,-6.62,-18.81,32.69,15.06,6.00,4.07,4.36,4.63,32.44,-175.00,57.50,54.75,6.75,-2.00,-6.64,-1.58,-1.27,28.31,-8.56,-16.44,32.69,15.06,6.00,-4.70,-1.69,1.01,-38.13,-142.75,0.19,41.19,12.00,-22.37,stairascent
131.73,-7.20,-1.47,-0.88,38.00,-15.06,-11.69,32.69,15.06,6.00,2.84,3.73,3.51,63.19,-190.62,88.56,54.75,6.75,-2.00,-7.29,-1.39,-0.95,42.81,-17.00,-9.56,32.38,15.06,5.69,-3.68,-2.51,0.14,-51.88,-135.94,-5.37,34.75,15.06,-28.75,stairascent
131.76,-7.58,-1.52,-1.16,42.38,-15.75,-6.81,32.38,15.06,5.69,-0.74,1.61,4.49,74.37,-196.31,102.06,57.50,4.50,-11.88,-7.99,-1.62,-1.60,37.25,-15.63,-7.19,32.38,15.06,5.69,-3.42,-2.70,0.36,-15.38,-120.50,-6.12,29.69,16.37,-32.25,stairascent
131.78,-8.07,-1.55,-1.57,20.12,-14.94,-9.81,32.88,15.56,5.00,-3.56,-1.18,4.44,91.75,-214.19,80.81,57.50,4.50,-11.88,-8.26,-1.61,-1.52,15.75,-13.06,-10.56,32.88,15.56,5.00,-3.59,-0.79,0.76,33.25,-98.12,3.87,29.69,16.37,-32.25,stairascent
131.82,-9.02,-2.21,-1.00,14.19,-9.69,-8.38,32.88,15.56,5.00,-8.21,-1.41,3.62,100.06,-202.00,36.38,62.56,-1.75,-25.69,-9.10,-2.34,-0.79,16.37,-8.75,-1.50,33.75,16.00,3.37,-2.69,0.21,2.14,6.69,-70.62,8.63,26.19,17.50,-38.00,stairascent
131.85,-9.45,-2.70,-1.01,23.87,-7.94,1.37,33.75,16.00,3.37,-10.73,-0.82,1.20,84.31,-168.75,38.69,56.69,-14.00,-42.88,-9.97,-2.52,-1.08,27.75,-6.87,0.50,33.75,16.00,3.37,-2.81,-1.05,3.45,14.44,-32.88,12.13,26.19,17.50,-38.00,stairascent
131.88,-10.00,-2.48,-1.09,30.44,-8.19,-0.69,33.75,16.00,3.37,-17.38,-4.64,2.02,41.56,-82.75,70.75,56.69,-14.00,-42.88,-9.95,-2.08,-0.77,26.37,-9.06,-1.56,34.00,16.37,2.25,-3.46,0.11,6.66,60.19,2.06,22.50,22.50,16.56,-38.50,stairascent
131.91,-10.54,-2.28,-0.55,18.81,-2.25,-0.81,34.00,16.37,2.25,-17.93,-7.07,0.79,-7.94,-25.06,57.13,43.69,-22.87,-51.19,-10.68,-2.04,-0.59,15.00,1.50,-1.12,34.00,16.37,2.25,-3.70,2.87,7.48,52.19,34.19,39.38,23.37,15.75,-39.75,stairascent
131.94,-11.26,-2.22,-0.50,13.38,5.31,-1.56,33.25,17.25,1.50,-15.51,-7.91,-1.43,-20.12,-2.94,14.75,43.69,-22.87,-51.19,-11.70,-2.39,-0.60,12.63,6.50,-1.50,33.25,17.25,1.50,-3.55,2.61,4.93,-18.56,77.62,27.56,23.37,15.75,-39.75,stairascent
131.98,-13.26,-2.37,-0.63,5.25,2.87,0.56,33.25,17.25,1.50,-34.65,-21.75,11.79,-223.12,1.50,-126.31,40.00,-29.56,-53.38,-12.98,-1.98,-0.96,0.75,1.12,2.37,35.00,17.50,0.37,-7.63,0.11,12.78,-44.56,131.94,15.31,24.25,12.88,-42.19,stairascent
132.01,-11.47,-2.86,-1.30,-9.75,5.37,7.25,35.00,17.50,0.37,4.35,-5.11,8.00,38.63,15.06,10.50,41.06,-30.00,-55.00,-11.85,-3.11,-1.06,-14.50,19.37,10.88,35.00,17.50,0.37,-15.95,-4.51,-3.57,-76.19,108.06,26.75,24.25,12.88,-42.19,stairascent
132.04,-14.39,-4.81,-1.86,-17.37,53.63,10.88,35.56,18.37,0.50,-11.34,-1.62,8.03,-23.00,49.06,-27.31,41.06,-30.00,-55.00,-16.30,-3.55,-4.31,-3.19,47.88,5.62,35.56,18.37,0.50,1.22,-8.62,-1.12,23.31,69.25,35.31,26.25,12.88,-40.19,stairascent
132.07,-13.43,-0.62,-6.11,7.81,-2.50,14.31,35.56,18.37,0.50,-5.94,0.19,8.56,0.25,6.19,-5.44,43.25,-25.06,-56.69,-10.18,-0.17,-5.47,-2.56,-11.81,29.81,35.56,18.37,0.50,-13.38,3.78,4.37,95.19,147.31,36.75,30.25,14.25,-37.50,stairascent
132.09,-8.70,-0.69,-3.59,-37.50,0.56,44.38,36.06,17.37,1.50,-5.23,-0.32,8.94,2.00,-1.50,-0.37,44.75,-25.50,-55.50,-8.19,-0.93,-3.02,-44.00,4.00,39.94,36.06,17.37,1.50,-9.04,-1.83,3.65,-11.19,114.81,12.19,30.25,14.25,-37.50,stairascent
132.13,-8.05,-1.85,-3.25,-30.25,8.13,27.37,36.06,17.37,1.50,-5.24,0.26,8.33,7.94,-2.50,3.31,44.75,-25.50,-55.50,-8.56,-2.11,-3.71,-15.06,8.44,24.12,37.00,16.69,0.25,-8.90,2.45,4.29,19.12,105.56,2.44,34.69,11.38,-35.06,stairascent
132.16,-9.16,-2.06,-4.17,-9.69,-10.56,21.75,37.00,16.69,0.25,-5.28,0.88,8.24,7.69,-3.31,0.56,45.56,-24.75,-56.69,-8.82,-1.74,-3.71,-17.12,-22.00,19.69,37.00,16.69,0.25,-8.39,1.26,4.48,1.50,108.69,7.31,36.50,9.50,-33.19,stairascent
132.19,-8.43,-0.57,-1.59,-31.31,-25.81,14.50,38.06,16.06,0.25,-5.24,0.82,8.03,1.62,-3.62,-1.25,45.56,-24.75,-56.69,-8.67,-0.24,-1.06,-31.19,-20.50,13.56,38.06,16.06,0.25,-8.84,1.03,3.14,13.63,115.56,16.87,36.50,9.50,-33.19,stairascent
132.22,-8.77,0.09,-0.48,-19.37,-18.00,14.38,38.06,16.06,0.25,-5.23,0.65,8.20,-2.62,-4.87,-1.75,44.06,-25.06,-55.50,-8.26,0.08,-0.75,-13.13,-17.44,14.50,37.56,16.56,-1.25,-9.71,0.45,2.35,8.19,116.75,17.25,40.06,9.38,-29.56,stairascent
132.26,-8.12,-0.01,-1.46,-15.94,-15.63,9.19,37.56,16.56,-1.25,-5.03,0.05,8.27,-1.81,-8.81,1.37,45.56,-24.75,-56.69,-8.22,-0.01,-1.84,-19.50,-14.00,5.69,37.56,16.56,-1.25,-9.29,-1.14,1.70,-13.25,113.44,11.13,41.75,9.06,-25.87,stairascent
132.29,-7.78,-0.21,-2.03,-31.12,-20.31,0.81,37.06,15.06,-1.56,-4.86,0.61,8.32,2.19,-5.19,1.69,45.56,-24.75,-56.69,-7.63,-0.34,-1.93,-35.88,-21.75,0.19,37.06,15.06,-1.56,-9.53,-1.77,1.58,-5.12,113.37,5.87,41.75,9.06,-25.87,stairascent
132.32,-7.37,-0.70,-1.90,-34.56,-18.31,1.56,37.06,15.06,-1.56,-4.61,0.62,8.13,-4.56,-1.94,-1.87,44.06,-24.37,-55.69,-6.97,-1.36,-1.36,-31.94,-18.75,3.62,37.56,16.06,-2.50,-8.88,-0.39,1.96,34.38,107.75,1.94,44.56,7.75,-22.37,stairascent
132.35,-6.64,-1.91,-0.98,-23.56,-19.06,3.94,37.56,16.06,-2.50,-5.11,0.95,8.37,-8.25,6.50,-7.87,43.69,-25.50,-57.50,-6.65,-1.94,-0.87,-19.31,-19.94,3.44,37.56,16.06,-2.50,-9.41,0.76,2.47,55.44,107.50,-0.75,44.56,7.75,-22.37,stairascent
132.38,-6.68,-1.96,-0.67,-16.62,-19.81,2.94,38.19,16.75,-4.06,-5.30,0.72,8.51,-5.50,15.88,-6.31,43.69,-25.50,-57.50,-6.92,-1.47,-0.44,-14.38,-19.06,-0.06,38.19,16.75,-4.06,-8.71,0.66,1.99,60.19,95.87,-1.50,47.00,7.75,-18.75,stairascent
132.42,-7.14,-0.80,-0.50,-10.19,-17.00,-3.50,38.19,16.75,-4.06,-4.95,0.49,8.37,-2.12,13.81,-5.44,44.75,-25.06,-55.88,-7.29,-0.17,-0.30,-7.62,-17.06,-5.19,38.19,16.75,-4.06,-9.15,1.24,1.80,43.81,87.94,-7.31,49.88,6.25,-15.06,stairascent
132.45,-7.31,0.26,0.17,-3.19,-18.44,-8.00,38.50,16.69,-4.69,-5.25,0.34,8.37,-1.94,21.00,-5.94,44.75,-24.37,-56.19,-7.36,0.43,0.31,-1.50,-17.81,-8.63,38.50,16.69,-4.69,-8.69,0.04,1.13,21.25,73.62,-14.06,49.88,6.25,-15.06,stairascent
132.48,-7.83,0.33,0.47,-0.25,-11.44,-8.63,38.50,16.69,-4.69,-5.66,0.36,8.52,1.00,22.69,-9.44,44.75,-24.37,-56.19,-8.12,0.13,0.45,-2.00,-8.13,-8.63,38.38,16.06,-6.75,-9.80,-0.30,1.75,21.25,67.50,-17.56,50.19,5.56,-11.25,stairascent
132.51,-9.04,-0.53,0.17,-2.19,-5.94,-9.31,38.38,16.06,-6.75,-5.38,0.63,8.10,4.12,23.25,-8.69,46.56,-24.37,-55.50,-9.38,-0.80,0.00,-1.44,-5.37,-9.63,38.38,16.06,-6.75,-9.63,0.52,2.53,45.63,54.06,-10.69,50.19,6.37,-10.06,stairascent
132.54,-9.80,-1.42,0.17,0.81,-12.50,-10.31,39.25,16.56,-8.19,-5.66,0.92,8.09,6.50,30.44,-10.38,46.56,-24.37,-55.50,-9.76,-1.40,0.36,6.75,-13.63,-10.19,39.25,16.56,-8.19,-9.96,1.01,0.75,56.81,40.75,-11.94,50.19,6.37,-10.06,stairascent
132.57,-10.16,-1.04,1.17,19.25,-12.75,-8.13,39.25,16.56,-8.19,-4.37,-0.15,9.61,11.13,21.62,-10.00,48.06,-24.37,-53.00,-10.85,-0.29,0.89,24.50,-11.75,-6.69,38.69,16.19,-8.56,-11.49,0.56,1.57,65.81,46.50,-13.31,51.50,6.00,-9.69,stairascent
132.60,-11.07,0.65,-0.05,24.69,-14.19,-5.44,38.69,16.19,-8.56,-5.33,1.38,9.02,18.19,54.88,-12.50,48.88,-24.37,-53.06,-10.88,0.81,0.07,21.56,-17.81,-7.31,38.69,16.19,-8.56,-10.39,-1.22,3.60,47.44,50.31,-8.81,51.50,6.00,-9.69,stairascent
132.64,-10.70,0.05,0.98,17.44,-16.75,-12.31,39.06,16.06,-10.50,-4.00,3.34,11.22,-28.87,86.06,-31.50,48.88,-24.37,-53.06,-11.03,-0.34,1.18,13.19,-4.44,-8.75,39.06,16.06,-10.50,-13.85,1.19,9.57,66.25,17.12,-20.31,52.75,6.37,-7.69,stairascent
132.67,-12.28,-1.04,0.20,15.75,4.06,-4.00,39.06,16.06,-10.50,-2.71,3.68,13.58,-89.81,193.06,-92.81,52.19,-24.75,-51.19,-13.38,-1.71,-3.29,27.31,10.75,2.56,39.56,16.25,-13.75,-14.71,0.26,11.12,8.94,-37.94,-24.87,53.50,6.00,-8.06,stairascent
132.71,-10.93,-2.60,-6.58,23.62,1.50,-0.50,39.56,16.25,-13.75,-8.43,-1.39,17.08,-129.94,409.50,-185.81,57.06,-22.19,-48.00,-8.77,-2.47,-6.10,10.88,-16.31,-4.06,39.56,16.25,-13.75,-15.88,1.36,2.33,19.31,-162.19,-43.19,53.75,6.50,-10.56,stairascent
132.74,-8.26,-2.56,-5.35,15.94,-14.63,-1.69,40.38,16.06,-14.00,-17.16,10.86,20.49,-76.19,534.62,-169.94,57.06,-22.19,-48.00,-8.05,-2.73,-1.23,39.19,-11.81,9.94,40.38,16.06,-14.00,-19.12,0.76,-5.06,132.81,-192.31,31.69,53.75,6.50,-10.56,stairascent
132.77,-8.60,-2.69,-0.45,35.13,5.69,13.81,40.38,16.06,-14.00,-28.59,-2.93,23.92,-187.12,383.19,-163.19,71.06,-11.75,-32.25,-11.20,-1.69,-0.84,25.56,13.25,9.50,40.50,15.69,-16.06,-16.78,1.63,-4.16,40.69,-201.75,36.88,51.75,7.00,-20.75,stairascent
132.80,-11.61,-1.01,-1.56,11.25,14.31,-2.31,40.50,15.69,-16.06,6.47,10.07,5.71,-1.31,-151.75,114.62,82.25,-2.75,-7.06,-11.22,-0.08,-3.19,8.13,11.50,-7.69,40.50,15.69,-16.06,-16.83,2.47,1.40,-92.31,-170.44,50.81,51.75,7.00,-20.75,stairascent
132.84,-10.81,-0.18,-3.45,11.06,6.44,-12.88,40.56,14.75,-17.00,-3.82,0.73,10.53,-57.50,-107.37,137.62,82.25,-2.75,-7.06,-8.40,-1.36,-2.53,16.06,0.00,-13.63,40.56,14.75,-17.00,-13.40,0.99,-0.24,-81.06,-193.00,53.56,46.56,3.06,-31.06,stairascent
132.87,-7.74,-1.81,-2.02,24.56,-4.75,-11.88,40.56,14.75,-17.00,-7.65,1.41,9.76,-0.37,-221.62,114.94,74.75,-9.50,-18.06,-7.32,-2.38,-0.91,25.50,-2.56,-10.75,40.56,14.75,-17.00,-11.05,1.50,-2.03,-100.75,-225.06,41.44,38.38,4.50,-39.75,stairascent
132.90,-7.09,-2.07,-0.13,24.31,-0.13,-10.25,40.25,16.06,-18.69,-9.32,-2.09,8.54,24.19,-306.44,89.19,61.88,-18.50,-31.06,-6.98,-1.81,-0.20,20.87,2.75,-11.56,40.25,16.06,-18.69,-9.24,-0.80,-3.14,-227.50,-226.56,25.50,38.38,4.50,-39.75,stairascent
132.93,-7.26,-1.32,-0.56,14.75,13.81,-16.12,40.25,16.06,-18.69,-9.16,-1.11,5.96,95.00,-342.06,80.19,61.88,-18.50,-31.06,-7.87,-1.15,-0.93,8.81,16.25,-17.50,39.75,14.88,-20.00,-5.70,-5.83,-0.24,-218.94,-208.50,-9.25,27.37,8.38,-46.56,stairascent
132.96,-8.78,-1.63,-1.50,-0.37,19.31,-17.44,39.75,14.88,-20.00,-11.29,-2.32,5.63,98.00,-313.19,38.44,46.25,-21.75,-44.75,-9.05,-1.78,-1.55,-3.69,19.81,-16.75,39.75,14.88,-20.00,-5.18,-4.26,-0.22,-25.12,-157.06,-18.44,27.37,8.38,-46.56,stairascent
132.98,-9.32,-1.92,-1.41,-4.31,18.06,-15.81,40.06,15.88,-20.50,-13.07,-0.97,5.35,102.06,-296.75,33.56,46.25,-21.75,-44.75,-9.93,-1.95,-0.43,-0.88,7.94,-13.00,40.06,15.88,-20.50,-3.39,-1.48,0.24,95.06,-114.75,8.44,17.56,17.87,-47.56,stairascent
133.01,-9.91,-1.96,-0.15,-4.62,-1.06,-8.31,40.06,15.88,-20.50,-16.08,-2.52,3.51,83.87,-241.69,89.12,26.25,-25.87,-52.69,-9.27,-1.99,-0.06,-7.12,-4.87,-6.25,40.06,15.88,-20.50,-2.96,1.35,2.08,90.69,-91.25,27.87,7.19,18.75,-50.19,stairascent
133.05,-9.16,-2.07,-0.15,-10.38,-5.81,-3.87,40.19,17.69,-21.00,-16.71,-4.52,0.03,53.63,-202.94,101.87,26.25,-25.87,-52.69,-9.04,-2.08,-0.21,-11.06,-4.75,-2.75,40.19,17.69,-21.00,-3.96,3.05,5.69,7.31,-63.63,44.25,7.19,18.75,-50.19,stairascent
133.07,-9.99,-1.86,-0.09,-13.19,-3.06,-1.69,40.19,17.69,-21.00,-16.21,-8.89,-5.14,25.75,-97.12,75.06,6.19,-33.25,-58.19,-10.56,-1.52,0.04,-17.31,-3.94,-1.25,39.38,16.75,-20.87,-2.15,0.34,7.27,-88.25,-41.19,20.12,2.37,14.06,-52.50,stairascent
133.11,-10.79,-1.20,0.34,-22.81,-9.25,-5.69,39.38,16.75,-20.87,-17.13,-8.10,-6.43,-14.81,78.81,-26.37,-14.19,-36.25,-61.38,-10.84,-1.31,0.46,-24.31,-12.00,-7.75,39.38,16.75,-20.87,-1.53,0.17,3.92,-18.75,18.12,-7.31,2.37,14.06,-52.50,stairascent
133.14,-12.05,-1.96,0.28,-23.94,-13.56,-8.19,37.75,17.25,-22.06,-14.94,-5.56,-3.65,-23.31,102.62,-33.38,-14.19,-36.25,-61.38,-12.56,-2.36,0.22,-24.87,-14.75,-7.75,37.75,17.25,-22.06,-3.23,-0.51,1.19,-26.25,89.31,1.81,-0.25,16.50,-51.75,stairascent
133.17,-13.61,-3.15,0.69,-29.31,-19.31,-7.19,37.75,17.25,-22.06,-24.73,-5.69,22.97,-73.50,148.75,-37.44,-23.37,-38.88,-64.50,-13.20,-3.01,0.35,-30.81,-26.94,-7.19,36.88,18.56,-23.69,-6.32,-2.05,3.96,0.75,145.37,51.00,-3.37,19.00,-51.75,stairascent
133.21,-11.79,-4.11,-0.10,-24.69,-13.13,-2.56,36.88,18.56,-23.69,3.29,-10.67,7.63,14.56,34.88,-42.56,-20.50,-41.50,-72.19,-11.31,-5.12,-0.04,-17.87,8.25,4.56,36.88,18.56,-23.69,-11.03,-4.49,-2.62,-139.00,20.81,44.25,-3.37,19.00,-51.75,stairascent
133.24,-11.85,-5.95,-0.60,-24.69,52.81,13.38,35.69,19.37,-23.69,-9.92,7.67,4.06,-0.94,23.06,-10.56,-20.50,-41.50,-72.19,-16.66,-3.30,-4.62,-13.63,52.44,6.12,35.69,19.37,-23.69,3.67,-0.80,4.73,165.75,82.56,53.69,1.69,18.19,-52.56,stairascent
133.26,-16.50,-0.89,-6.34,-10.94,3.19,12.44,35.69,19.37,-23.69,-3.60,1.35,9.88,-9.31,-23.06,5.87,-13.38,-37.38,-76.00,-9.44,3.18,-7.25,-29.00,-25.81,30.19,35.69,19.37,-23.69,-11.27,12.28,2.16,44.25,162.50,2.56,2.87,21.37,-53.00,stairascent
